seq,timestamp,action,path,name,oid,opcodes,record_count,plcn,image
908,,STREAM_UPD,/testspecials/dir_gamma_163068,,0x716,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34571,win11refs2tspecials.raw
909,2026-05-16T16:35:10.169Z,CREATE,/testspecials,hardlink_foxtrot_662061.csv,0x702,INSERT_ROW INSERT_ROW,2,34572,win11refs2tspecials.raw
910,2026-05-16T16:35:18.800Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_archive_409111,symlink_lima_478054.lnk,0x704,INSERT_ROW INSERT_ROW SET_OBJECT,3,34573,win11refs2tspecials.raw
911,,ENTRY_REMOVE,/testspecials,,0x702,DELETE_ROW,1,34576,win11refs2tspecials.raw
912,,OP,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098,,0x723,INSERT_ROW INSERT_ROW INSERT_ROW,3,34577,win11refs2tspecials.raw
913,2026-05-16T16:35:19.634Z,CREATE,/testspecials/dir_uniform_544837/dir_cache_866824,dir_config_731540,0x742,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34578,win11refs2tspecials.raw
914,,DELETE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416,,0x70b,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34579,win11refs2tspecials.raw
915,2026-05-16T16:35:20.169Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098,zulu_draft_401185.xml,0x723,INSERT_ROW INSERT_ROW SET_OBJECT,3,34580,win11refs2tspecials.raw
916,2026-05-16T16:34:27.346Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369,hardlink_whiskey_293225.lnk,0x705,INSERT_ROW INSERT_ROW,2,34582,win11refs2tspecials.raw
917,2026-05-16T16:35:20.638Z,CREATE,/testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264,mike_romeo_954357.lnk,0x71d,INSERT_ROW INSERT_ROW SET_OBJECT,3,34588,win11refs2tspecials.raw
918,2026-05-16T16:34:33.103Z,MOVE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/dir_echo_285482,quebec_data_288311.log,0x70c,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34594,win11refs2tspecials.raw
919,,MODIFY,/testspecials/dir_gamma_163068,,0x716,SET_RANGE_STATE,1,34601,win11refs2tspecials.raw
920,2026-05-16T16:35:21.002Z,CREATE,/testspecials/dir_gamma_163068/dir_alpha_598099/dir_trace_251622,output_output_446310.cfg,0x73f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34602,win11refs2tspecials.raw
921,,STREAM_UPD,/testspecials/dir_gamma_163068/dir_alpha_598099/dir_trace_251622,,0x73f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34603,win11refs2tspecials.raw
922,,DELETE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_trace_681284,dir_output_945206,0x713,DELETE_ROW DELETE_ROW DELETE_TABLE DELETE_ROW,4,34605,win11refs2tspecials.raw
923,2026-05-16T16:35:09.098Z,MOVE,/testspecials,dir_draft_727484,0x702,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,34607,win11refs2tspecials.raw
924,,STREAM_UPD,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369,,0x705,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34609,win11refs2tspecials.raw
925,2026-05-16T16:34:58.092Z,CREATE,/testspecials/dir_november_947335/dir_draft_325504,hardlink_backup_970136.json,0x72f,INSERT_ROW INSERT_ROW,2,34611,win11refs2tspecials.raw
926,,OP,/testspecials/dir_november_947335/dir_sync_924581/dir_echo_116967,,0x743,INSERT_ROW INSERT_ROW INSERT_ROW,3,34615,win11refs2tspecials.raw
927,2026-05-16T16:35:23.568Z,CREATE,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171,config_victor_505429.ini,0x72e,INSERT_ROW INSERT_ROW SET_OBJECT,3,34616,win11refs2tspecials.raw
928,,STREAM_UPD,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171,,0x72e,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34617,win11refs2tspecials.raw
929,2026-05-16T16:34:28.026Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277,hardlink_india_683240.lnk,0x708,INSERT_ROW INSERT_ROW,2,34619,win11refs2tspecials.raw
930,,ENTRY_REMOVE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_uniform_978658,,0x725,DELETE_ROW DELETE_ROW DELETE_ROW,3,34620,win11refs2tspecials.raw
931,,STREAM_UPD,/testspecials/dir_november_947335/dir_draft_325504,,0x72f,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34621,win11refs2tspecials.raw
932,,STREAM_UPD,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_archive_409111,,0x704,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34623,win11refs2tspecials.raw
933,2026-05-16T16:35:24.977Z,CREATE,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171,symlink_trace_651220.lnk,0x72e,INSERT_ROW INSERT_ROW SET_OBJECT,3,34625,win11refs2tspecials.raw
934,,ENTRY_REMOVE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098,,0x723,DELETE_ROW,1,34628,win11refs2tspecials.raw
935,2026-05-16T16:34:27.877Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395,hardlink_data_978230.lnk,0x707,INSERT_ROW INSERT_ROW,2,34629,win11refs2tspecials.raw
936,2026-05-16T16:35:25.904Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_hotel_164946,dir_hotel_164946,0x744,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34630,win11refs2tspecials.raw
937,2026-05-16T16:35:26.154Z,CREATE,/testspecials/dir_uniform_544837/dir_cache_866824,symlink_romeo_182068.lnk,0x742,INSERT_ROW INSERT_ROW SET_OBJECT,3,34631,win11refs2tspecials.raw
938,,OP,/testspecials/dir_uniform_544837/dir_cache_866824,,0x742,INSERT_ROW INSERT_ROW INSERT_ROW,3,34632,win11refs2tspecials.raw
939,,DELETE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277,dir_delta_665651,0x708,DELETE_ROW DELETE_ROW DELETE_TABLE DELETE_ROW,4,34634,win11refs2tspecials.raw
940,2026-05-16T16:35:26.587Z,CREATE,/testspecials/dir_uniform_544837/dir_output_654155,november_sierra_162462.tmp,0x739,INSERT_ROW INSERT_ROW SET_OBJECT,3,34636,win11refs2tspecials.raw
941,,MODIFY,/testspecials/dir_uniform_544837/dir_output_654155,,0x739,UPDATE_ROW,1,34637,win11refs2tspecials.raw
942,,ALLOCATE,/testspecials/dir_uniform_544837/dir_output_654155,,0x739,FREE ALLOCATE,2,34638,win11refs2tspecials.raw
943,,UPDATE,/testspecials/dir_uniform_544837/dir_output_654155,hidden_5587,0x739,DELETE_ROW INSERT_ROW,2,34640,win11refs2tspecials.raw
944,,UPDATE,/testspecials/dir_uniform_544837/dir_output_654155,hidden_6391,0x739,DELETE_ROW INSERT_ROW,2,34641,win11refs2tspecials.raw
945,,UPDATE,/testspecials/dir_uniform_544837/dir_output_654155,hidden_8219,0x739,DELETE_ROW INSERT_ROW,2,34642,win11refs2tspecials.raw
946,2026-05-16T16:35:27.681Z,CREATE,/testspecials/dir_uniform_544837/dir_output_654155,symlink_audit_275806.lnk,0x739,INSERT_ROW INSERT_ROW SET_OBJECT,3,34645,win11refs2tspecials.raw
947,2026-05-16T16:35:28.070Z,CREATE,/testspecials,gamma_audit_991593.md,0x702,INSERT_ROW INSERT_ROW SET_OBJECT,3,34647,win11refs2tspecials.raw
948,,REPARENT,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_foxtrot_394781,symlink_sierra_386667.lnk,0x722,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34651,win11refs2tspecials.raw
949,2026-05-16T16:35:28.724Z,CREATE,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171/dir_report_943963,victor_beta_808677.md,0x746,INSERT_ROW INSERT_ROW SET_OBJECT,3,34652,win11refs2tspecials.raw
950,,OP,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_foxtrot_394781,,0x722,INSERT_ROW INSERT_ROW INSERT_ROW,3,34654,win11refs2tspecials.raw
951,,MODIFY,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171/dir_report_943963,,0x746,SET_RANGE_STATE,1,34656,win11refs2tspecials.raw
952,,OP,/testspecials/dir_november_947335/dir_mike_527964,,0x726,INSERT_ROW INSERT_ROW INSERT_ROW,3,34658,win11refs2tspecials.raw
953,,OP,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/dir_delta_350531,,0x741,INSERT_ROW INSERT_ROW INSERT_ROW,3,34661,win11refs2tspecials.raw
954,,STREAM_UPD,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098,,0x723,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34664,win11refs2tspecials.raw
955,,ENTRY_REMOVE,/testspecials/dir_november_947335,,0x709,DELETE_ROW,1,34665,win11refs2tspecials.raw
956,2026-05-16T16:35:31.223Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098,symlink_november_522467.lnk,0x723,INSERT_ROW INSERT_ROW SET_OBJECT,3,34667,win11refs2tspecials.raw
957,2026-05-16T16:35:31.476Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/dir_echo_285482,config_config_538435.csv,0x70c,INSERT_ROW INSERT_ROW SET_OBJECT,3,34669,win11refs2tspecials.raw
958,2026-05-16T16:35:32.347Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_foxtrot_394781,symlink_kilo_641971.lnk,0x722,INSERT_ROW INSERT_ROW SET_OBJECT,3,34672,win11refs2tspecials.raw
959,,CONTAINER,,,,MOVE_CONTAINER,1,34674,win11refs2tspecials.raw
960,,ENTRY_REMOVE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_archive_409111,,0x704,DELETE_ROW,1,34679,win11refs2tspecials.raw
961,,STREAM_UPD,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098,,0x723,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34680,win11refs2tspecials.raw
962,,MODIFY,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395/dir_echo_285482,,0x70c,SET_RANGE_STATE,1,34684,win11refs2tspecials.raw
963,2026-05-16T16:35:33.300Z,CREATE,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171,symlink_uniform_733669.lnk,0x72e,INSERT_ROW INSERT_ROW SET_OBJECT,3,34685,win11refs2tspecials.raw
964,,OP,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171,,0x72e,INSERT_ROW INSERT_ROW INSERT_ROW,3,34686,win11refs2tspecials.raw
965,2026-05-16T16:35:33.450Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_tango_400582/dir_cache_441292,dir_cache_441292,0x749,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34687,win11refs2tspecials.raw
966,2026-05-16T16:35:33.762Z,CREATE,/testspecials/dir_november_947335/dir_oscar_742900,dir_oscar_742900,0x74b,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34690,win11refs2tspecials.raw
967,2026-05-16T16:35:33.916Z,CREATE,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840,dir_lima_396840,0x74c,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34691,win11refs2tspecials.raw
968,,ALLOCATE,/testspecials/dir_november_947335/dir_oscar_742900,,0x74b,ALLOCATE,1,34694,win11refs2tspecials.raw
969,,STREAM_UPD,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171,,0x72e,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34697,win11refs2tspecials.raw
970,2026-05-16T16:35:11.224Z,MOVE,/testspecials,dir_lima_342873,0x702,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW SET_PARENT_ID,5,34698,win11refs2tspecials.raw
971,,OP,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104,,0x703,INSERT_ROW INSERT_ROW INSERT_ROW,3,34701,win11refs2tspecials.raw
972,2026-05-16T16:35:35.151Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_log_385745,dir_log_385745,0x74d,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34703,win11refs2tspecials.raw
973,,DELETE,/testspecials,,0x702,DELETE_TABLE DELETE_ROW DELETE_ROW DELETE_TABLE,4,34704,win11refs2tspecials.raw
974,,OP,/testspecials/dir_uniform_544837,,0x72d,INSERT_ROW INSERT_ROW INSERT_ROW,3,34705,win11refs2tspecials.raw
975,2026-05-16T16:35:36.451Z,CREATE,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171/dir_lima_128289,whiskey_delta_401155.lnk,0x74a,INSERT_ROW INSERT_ROW SET_OBJECT,3,34709,win11refs2tspecials.raw
976,,STREAM_UPD,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171/dir_lima_128289,,0x74a,UPDATE_STREAM,1,34710,win11refs2tspecials.raw
977,,UPDATE,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171/dir_lima_128289,hidden_7131,0x74a,DELETE_ROW INSERT_ROW,2,34711,win11refs2tspecials.raw
978,,ENTRY_REMOVE,/testspecials/dir_gamma_163068,,0x716,DELETE_ROW,1,34713,win11refs2tspecials.raw
979,2026-05-16T16:35:34.244Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277,hardlink_echo_843063.ini,0x708,INSERT_ROW INSERT_ROW,2,34717,win11refs2tspecials.raw
980,,MODIFY,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277,,0x708,FREE,1,34719,win11refs2tspecials.raw
981,,STREAM_UPD,/testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826,,0x73b,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34721,win11refs2tspecials.raw
982,,ALLOCATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104,,0x703,ALLOCATE,1,34722,win11refs2tspecials.raw
983,2026-05-16T16:35:38.888Z,CREATE,/testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826/dir_echo_587644,dir_echo_587644,0x750,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34724,win11refs2tspecials.raw
984,2026-05-16T16:35:39.047Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_quebec_876879,dir_quebec_876879,0x751,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34725,win11refs2tspecials.raw
985,,MODIFY,/testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826,,0x73b,SET_RANGE_STATE,1,34726,win11refs2tspecials.raw
986,,UPDATE,/testspecials/dir_november_947335/dir_draft_325504,hidden_3867,0x72f,DELETE_ROW INSERT_ROW,2,34727,win11refs2tspecials.raw
987,,STREAM_UPD,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104,,0x703,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34729,win11refs2tspecials.raw
988,2026-05-16T16:35:39.968Z,CREATE,/testspecials/dir_november_947335/dir_india_538407,record_kilo_373428.tmp,0x740,INSERT_ROW INSERT_ROW SET_OBJECT,3,34730,win11refs2tspecials.raw
989,,OP,/testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826,,0x73b,INSERT_ROW INSERT_ROW INSERT_ROW,3,34732,win11refs2tspecials.raw
990,2026-05-16T16:34:28.026Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_kilo_929277,hardlink_oscar_615892.lnk,0x708,INSERT_ROW INSERT_ROW,2,34733,win11refs2tspecials.raw
991,2026-05-16T16:35:40.720Z,CREATE,/testspecials/dir_gamma_163068/dir_alpha_598099,india_audit_205210.dat,0x734,INSERT_ROW INSERT_ROW SET_OBJECT,3,34735,win11refs2tspecials.raw
992,,STREAM_UPD,/testspecials/dir_gamma_163068/dir_alpha_598099,,0x734,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34736,win11refs2tspecials.raw
993,2026-05-16T16:35:40.893Z,CREATE,/testspecials/dir_uniform_544837/dir_cache_866824/dir_quebec_590081,dir_beta_178410,0x753,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34737,win11refs2tspecials.raw
994,,MODIFY,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599/dir_index_446416,,0x70b,SET_RANGE_STATE,1,34741,win11refs2tspecials.raw
995,,MODIFY,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_uniform_329376,,0x727,SET_RANGE_STATE,1,34743,win11refs2tspecials.raw
996,,MODIFY,/testspecials/dir_gamma_163068/dir_alpha_598099,,0x734,SET_RANGE_STATE,1,34745,win11refs2tspecials.raw
997,2026-05-16T16:35:41.206Z,CREATE,/testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264,record_audit_213236.ini,0x71d,INSERT_ROW INSERT_ROW SET_OBJECT,3,34747,win11refs2tspecials.raw
998,,STREAM_UPD,/testspecials/dir_november_947335/dir_sync_924581/dir_backup_133264,,0x71d,UPDATE_STREAM,1,34748,win11refs2tspecials.raw
999,2026-05-16T16:35:41.375Z,CREATE,/testspecials/dir_november_947335/dir_sync_924581,cache_beta_965254.ini,0x719,INSERT_ROW INSERT_ROW SET_OBJECT,3,34749,win11refs2tspecials.raw
1000,,MODIFY,/testspecials,,0x702,UPDATE_ROW,1,34751,win11refs2tspecials.raw
1001,,STREAM_UPD,/testspecials,,0x702,UPDATE_STREAM,1,34752,win11refs2tspecials.raw
1002,2026-05-16T16:35:41.934Z,CREATE,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840,symlink_gamma_930329.lnk,0x74c,INSERT_ROW INSERT_ROW SET_OBJECT,3,34753,win11refs2tspecials.raw
1003,,OP,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840,,0x74c,INSERT_ROW INSERT_ROW INSERT_ROW,3,34754,win11refs2tspecials.raw
1004,,OP,/testspecials,,0x702,INSERT_ROW INSERT_ROW INSERT_ROW,3,34756,win11refs2tspecials.raw
1005,2026-05-16T16:34:51.969Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970,hardlink_cache_439955.lnk,0x72b,INSERT_ROW INSERT_ROW,2,34757,win11refs2tspecials.raw
1006,2026-05-16T16:34:37.993Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599,hardlink_temp_990607.lnk,0x714,INSERT_ROW INSERT_ROW,2,34760,win11refs2tspecials.raw
1007,,OP,/testspecials/dir_november_947335/dir_sync_924581,,0x719,INSERT_ROW INSERT_ROW INSERT_ROW,3,34763,win11refs2tspecials.raw
1008,2026-05-16T16:35:43.635Z,CREATE,/testspecials/dir_november_947335/dir_draft_325504,symlink_victor_626456.lnk,0x72f,INSERT_ROW INSERT_ROW SET_OBJECT,3,34764,win11refs2tspecials.raw
1009,,OP,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840,,0x74c,INSERT_ROW INSERT_ROW INSERT_ROW,3,34766,win11refs2tspecials.raw
1010,2026-05-16T16:35:44.186Z,CREATE,/testspecials/dir_gamma_163068/dir_alpha_598099,oscar_data_303946.bin,0x734,INSERT_ROW INSERT_ROW SET_OBJECT,3,34767,win11refs2tspecials.raw
1011,,ALLOCATE,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840,,0x74c,ALLOCATE,1,34770,win11refs2tspecials.raw
1012,2026-05-16T16:35:44.930Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_quebec_876879,romeo_echo_626223.xml,0x751,INSERT_ROW INSERT_ROW SET_OBJECT,3,34771,win11refs2tspecials.raw
1013,,STREAM_UPD,/testspecials/dir_gamma_163068/dir_echo_659970/dir_quebec_876879,,0x751,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34772,win11refs2tspecials.raw
1014,2026-05-16T16:35:45.213Z,CREATE,/testspecials/dir_november_947335/dir_india_538407,archive_kilo_848463.txt,0x740,INSERT_ROW INSERT_ROW SET_OBJECT,3,34774,win11refs2tspecials.raw
1015,,OP,/testspecials/dir_november_947335/dir_india_538407,,0x740,INSERT_ROW INSERT_ROW INSERT_ROW,3,34776,win11refs2tspecials.raw
1016,2026-05-16T16:35:46.080Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_data_619360,dir_output_695205,0x755,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34778,win11refs2tspecials.raw
1017,,REPARENT,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_romeo_851778/dir_india_917272,papa_kilo_757910.json,0x71b,DELETE_ROW INSERT_ROW REPARENT_TABLE INSERT_ROW,4,34779,win11refs2tspecials.raw
1018,2026-05-16T16:35:37.178Z,RENAME,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_india_623599,hardlink_draft_866254.txt,0x714,DELETE_ROW DELETE_ROW INSERT_ROW INSERT_ROW,4,34780,win11refs2tspecials.raw
1019,2026-05-16T16:35:46.694Z,CREATE,/testspecials/dir_uniform_544837/dir_output_654155/dir_config_531397,dir_oscar_225098,0x756,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34781,win11refs2tspecials.raw
1020,2026-05-16T16:34:45.663Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_config_356395,hardlink_whiskey_413133.lnk,0x707,INSERT_ROW INSERT_ROW,2,34782,win11refs2tspecials.raw
1021,2026-05-16T16:34:29.587Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_archive_409111/dir_romeo_975581,hardlink_cache_295664.lnk,0x70e,INSERT_ROW INSERT_ROW,2,34783,win11refs2tspecials.raw
1022,2026-05-16T16:35:47.789Z,CREATE,/testspecials/dir_november_947335,trace_report_277987.json,0x709,INSERT_ROW INSERT_ROW SET_OBJECT,3,34785,win11refs2tspecials.raw
1023,2026-05-16T16:34:27.346Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369,hardlink_uniform_498755.lnk,0x705,INSERT_ROW INSERT_ROW,2,34786,win11refs2tspecials.raw
1024,2026-05-16T16:35:48.637Z,CREATE,/testspecials/dir_uniform_544837/dir_output_654155,symlink_oscar_877689.lnk,0x739,INSERT_ROW INSERT_ROW SET_OBJECT,3,34791,win11refs2tspecials.raw
1025,2026-05-16T16:35:49.325Z,CREATE,/testspecials/dir_uniform_544837,symlink_zulu_693202.lnk,0x72d,INSERT_ROW INSERT_ROW SET_OBJECT,3,34797,win11refs2tspecials.raw
1026,,OP,/testspecials/dir_november_947335,,0x709,INSERT_ROW INSERT_ROW INSERT_ROW,3,34805,win11refs2tspecials.raw
1027,2026-05-16T16:35:30.581Z,CREATE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_yankee_391369/dir_data_954098,hardlink_temp_320465.txt,0x723,INSERT_ROW INSERT_ROW,2,34807,win11refs2tspecials.raw
1028,2026-05-16T16:35:51.473Z,CREATE,/testspecials/dir_uniform_544837/dir_cache_866824/dir_quebec_590081/dir_yankee_987130,dir_yankee_987130,0x758,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34809,win11refs2tspecials.raw
1029,,ENTRY_REMOVE,/testspecials/dir_november_947335,hardlink_beta_859345.lnk,0x709,DELETE_ROW DELETE_ROW,2,34812,win11refs2tspecials.raw
1030,2026-05-16T16:35:52.450Z,CREATE,/testspecials/dir_november_947335,echo_oscar_152164.cfg,0x709,INSERT_ROW INSERT_ROW SET_OBJECT,3,34814,win11refs2tspecials.raw
1031,2026-05-16T16:35:13.619Z,CREATE,/testspecials/dir_november_947335/dir_sync_924581/dir_mike_306826,hardlink_draft_747208.cfg,0x73b,INSERT_ROW INSERT_ROW,2,34819,win11refs2tspecials.raw
1032,,OP,/testspecials/dir_november_947335,,0x709,INSERT_ROW INSERT_ROW INSERT_ROW,3,34821,win11refs2tspecials.raw
1033,2026-05-16T16:35:53.444Z,CREATE,/testspecials/dir_november_947335/dir_archive_582163,dir_archive_582163,0x75a,OPEN_TABLE_FROM SET_OBJECT INSERT_ROW INSERT_ROW INSERT_ROW INSERT_ROW,6,34822,win11refs2tspecials.raw
1034,,ENTRY_REMOVE,/testspecials/dir_gamma_163068/dir_echo_659970/dir_cache_507104/dir_uniform_329376,,0x727,DELETE_ROW,1,34825,win11refs2tspecials.raw
1035,,STREAM_UPD,/testspecials/dir_november_947335/dir_india_538407/dir_lima_396840/dir_draft_855171/dir_report_943963,,0x746,DELETE_ROW INSERT_ROW OPEN_TABLE_FROM UPDATE_STREAM ALLOCATE UPDATE_STREAM,6,34827,win11refs2tspecials.raw
1036,2026-05-16T16:34:33.802Z,CREATE,/testspecials,hardlink_india_222831.dat,0x702,INSERT_ROW INSERT_ROW,2,34828,win11refs2tspecials.raw
1037,,ENTRY_REMOVE,/testspecials/dir_november_947335/dir_archive_582163,,0x75a,DELETE_ROW,1,34831,win11refs2tspecials.raw
